day,ticker,lb,kind,level,notional,approach,outcome,deflect
2026-04-22,SPY,lb5,placebo,708.4131181729956,706184000.0,resistance,break,0
2026-04-22,SPY,lb5,placebo,708.4131181729956,706184000.0,support,deflect,1
2026-04-22,SPY,lb5,placebo,709.3304676670507,706184000.0,resistance,break,0
2026-04-22,SPY,lb5,placebo,709.3304676670507,706184000.0,support,deflect,1
2026-04-22,SPY,lb5,placebo,709.3304676670507,706184000.0,resistance,break,0
2026-04-22,SPY,lb5,placebo,709.3304676670507,706184000.0,support,deflect,1
2026-04-22,SPY,lb5,placebo,708.3673643701659,704032700.0,resistance,break,0
2026-04-22,SPY,lb5,placebo,708.3673643701659,704032700.0,support,deflect,1
2026-04-22,SPY,lb5,real,708.53,516264716.26,resistance,break,0
2026-04-22,SPY,lb5,real,710.1986,355099300.0,resistance,deflect,1
2026-04-22,SPY,lb5,real,710.1986,355099300.0,resistance,deflect,1
2026-04-22,SPY,lb5,real,709.65,212866614.0,resistance,break,0
2026-04-22,SPY,lb5,real,709.65,212866614.0,support,deflect,1
2026-04-22,SPY,lb5,real,709.65,212866614.0,resistance,deflect,1
2026-04-22,SPY,lb5,real,709.65,212866614.0,resistance,deflect,1
2026-04-23,QQQ,lb1,real,649.56,210301545.6,support,break,0
2026-04-23,QQQ,lb1,real,649.56,210301545.6,resistance,break,0
2026-04-23,QQQ,lb1,real,649.56,210301545.6,support,deflect,1
2026-04-23,QQQ,lb1,placebo,653.9800461573581,210301545.6,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,653.9800461573581,210301545.6,resistance,break,0
2026-04-23,QQQ,lb1,placebo,653.9800461573581,210301545.6,resistance,break,0
2026-04-23,QQQ,lb1,placebo,653.9800461573581,210301545.6,support,deflect,1
2026-04-23,QQQ,lb1,placebo,653.9709495994384,210301545.6,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,653.9709495994384,210301545.6,resistance,break,0
2026-04-23,QQQ,lb1,placebo,653.9709495994384,210301545.6,resistance,break,0
2026-04-23,QQQ,lb1,real,653.86,208581340.0,support,break,0
2026-04-23,QQQ,lb1,real,653.86,208581340.0,resistance,break,0
2026-04-23,QQQ,lb1,real,653.86,208581340.0,resistance,break,0
2026-04-23,QQQ,lb1,placebo,651.3962418316648,208581340.0,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,651.3962418316648,208581340.0,resistance,break,0
2026-04-23,QQQ,lb1,placebo,651.3962418316648,208581340.0,support,break,0
2026-04-23,QQQ,lb1,placebo,651.3962418316648,208581340.0,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,651.3962418316648,208581340.0,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,656.2268298031258,208581340.0,support,break,0
2026-04-23,QQQ,lb1,placebo,656.2268298031258,208581340.0,support,break,0
2026-04-23,QQQ,lb1,placebo,649.6898682150954,208581340.0,support,break,0
2026-04-23,QQQ,lb1,placebo,649.6898682150954,208581340.0,support,deflect,1
2026-04-23,QQQ,lb1,placebo,649.6898682150954,208581340.0,support,deflect,1
2026-04-23,QQQ,lb1,real,655.11,202297968.0,resistance,deflect,1
2026-04-23,QQQ,lb1,real,655.11,202297968.0,resistance,break,0
2026-04-23,QQQ,lb1,real,655.11,202297968.0,support,break,0
2026-04-23,QQQ,lb1,real,655.11,202297968.0,resistance,deflect,1
2026-04-23,QQQ,lb1,real,655.11,202297968.0,resistance,break,0
2026-04-23,QQQ,lb1,real,655.11,202297968.0,support,break,0
2026-04-23,QQQ,lb1,placebo,651.8142995691878,202297968.0,support,break,0
2026-04-23,QQQ,lb1,placebo,651.8142995691878,202297968.0,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,651.8142995691878,202297968.0,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,651.8142995691878,202297968.0,support,break,0
2026-04-23,QQQ,lb1,placebo,651.4101241492225,202297968.0,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,651.4101241492225,202297968.0,resistance,break,0
2026-04-23,QQQ,lb1,placebo,651.4101241492225,202297968.0,support,break,0
2026-04-23,QQQ,lb1,placebo,651.4101241492225,202297968.0,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,651.4101241492225,202297968.0,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,651.5796215359583,202297968.0,support,break,0
2026-04-23,QQQ,lb1,placebo,651.5796215359583,202297968.0,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,651.5796215359583,202297968.0,resistance,break,0
2026-04-23,QQQ,lb1,real,653.0,94032000.0,support,deflect,1
2026-04-23,QQQ,lb1,real,653.0,94032000.0,support,deflect,1
2026-04-23,QQQ,lb1,placebo,650.617210282025,94032000.0,support,deflect,1
2026-04-23,QQQ,lb1,placebo,650.617210282025,94032000.0,resistance,break,0
2026-04-23,QQQ,lb1,placebo,650.617210282025,94032000.0,support,deflect,1
2026-04-23,QQQ,lb1,placebo,650.617210282025,94032000.0,resistance,break,0
2026-04-23,QQQ,lb1,placebo,649.1572700097322,94032000.0,resistance,break,0
2026-04-23,QQQ,lb1,placebo,649.967837306771,94032000.0,support,deflect,1
2026-04-23,QQQ,lb1,placebo,649.967837306771,94032000.0,support,break,0
2026-04-23,QQQ,lb1,placebo,649.967837306771,94032000.0,resistance,break,0
2026-04-23,QQQ,lb1,placebo,649.967837306771,94032000.0,support,deflect,1
2026-04-23,QQQ,lb1,placebo,649.967837306771,94032000.0,support,deflect,1
2026-04-23,QQQ,lb1,placebo,650.9267185613265,89289878.16,resistance,break,0
2026-04-23,QQQ,lb1,placebo,650.9267185613265,89289878.16,support,break,0
2026-04-23,QQQ,lb1,placebo,650.9267185613265,89289878.16,resistance,deflect,1
2026-04-23,QQQ,lb1,placebo,650.3650633616851,89289878.16,support,deflect,1
2026-04-23,QQQ,lb1,placebo,650.3650633616851,89289878.16,resistance,break,0
2026-04-23,QQQ,lb1,placebo,650.3650633616851,89289878.16,resistance,break,0
2026-04-23,QQQ,lb1,placebo,650.3650633616851,89289878.16,support,deflect,1
2026-04-23,QQQ,lb1,placebo,650.3650633616851,89289878.16,resistance,break,0
2026-04-23,QQQ,lb1,real,646.8151,67004223.024100006,support,deflect,1
2026-04-23,QQQ,lb1,placebo,649.5562193338483,67004223.024100006,support,break,0
2026-04-23,QQQ,lb1,placebo,649.5562193338483,67004223.024100006,resistance,break,0
2026-04-23,QQQ,lb1,placebo,649.5562193338483,67004223.024100006,support,deflect,1
2026-04-23,QQQ,lb1,placebo,649.7072456447137,67004223.024100006,support,break,0
2026-04-23,QQQ,lb1,placebo,649.7072456447137,67004223.024100006,support,deflect,1
2026-04-23,QQQ,lb1,placebo,649.7072456447137,67004223.024100006,support,deflect,1
2026-04-23,QQQ,lb1,placebo,647.2366440279101,66724496.2468,support,deflect,1
2026-04-23,QQQ,lb5,placebo,652.4257729749148,946428824.5559,resistance,deflect,1
2026-04-23,QQQ,lb5,real,646.79,323395000.0,support,deflect,1
2026-04-23,QQQ,lb5,real,649.56,210301545.6,support,break,0
2026-04-23,QQQ,lb5,real,649.56,210301545.6,resistance,break,0
2026-04-23,QQQ,lb5,real,649.56,210301545.6,support,deflect,1
2026-04-23,QQQ,lb5,placebo,653.630671067494,210301545.6,support,break,0
2026-04-23,QQQ,lb5,placebo,653.630671067494,210301545.6,resistance,break,0
2026-04-23,QQQ,lb5,placebo,653.630671067494,210301545.6,support,deflect,1
2026-04-23,QQQ,lb5,placebo,653.630671067494,210301545.6,support,break,0
2026-04-23,QQQ,lb5,placebo,653.9262693799366,210301545.6,support,break,0
2026-04-23,QQQ,lb5,placebo,653.9262693799366,210301545.6,resistance,break,0
2026-04-23,QQQ,lb5,placebo,653.9262693799366,210301545.6,resistance,break,0
2026-04-23,QQQ,lb5,placebo,651.6470541745233,210301545.6,support,break,0
2026-04-23,QQQ,lb5,placebo,651.6470541745233,210301545.6,resistance,deflect,1
2026-04-23,QQQ,lb5,placebo,651.6470541745233,210301545.6,support,break,0
2026-04-23,QQQ,lb5,real,653.86,208581340.0,support,break,0
2026-04-23,QQQ,lb5,real,653.86,208581340.0,resistance,break,0
2026-04-23,QQQ,lb5,real,653.86,208581340.0,resistance,break,0
2026-04-23,QQQ,lb5,placebo,651.2817565944946,208581340.0,resistance,deflect,1
2026-04-23,QQQ,lb5,placebo,651.2817565944946,208581340.0,resistance,break,0
2026-04-23,QQQ,lb5,placebo,651.2817565944946,208581340.0,support,break,0
2026-04-23,QQQ,lb5,placebo,651.2817565944946,208581340.0,resistance,deflect,1
2026-04-23,QQQ,lb5,placebo,650.9178583974362,208581340.0,resistance,break,0
2026-04-23,QQQ,lb5,placebo,650.9178583974362,208581340.0,support,break,0
2026-04-23,QQQ,lb5,placebo,650.9178583974362,208581340.0,resistance,deflect,1
2026-04-23,QQQ,lb5,placebo,651.0649188293538,208581340.0,resistance,break,0
2026-04-23,QQQ,lb5,placebo,651.0649188293538,208581340.0,support,break,0
2026-04-23,QQQ,lb5,placebo,651.0649188293538,208581340.0,resistance,deflect,1
2026-04-23,QQQ,lb5,real,655.11,202297968.0,resistance,deflect,1
2026-04-23,QQQ,lb5,real,655.11,202297968.0,resistance,break,0
2026-04-23,QQQ,lb5,real,655.11,202297968.0,support,break,0
2026-04-23,QQQ,lb5,real,655.11,202297968.0,resistance,deflect,1
2026-04-23,QQQ,lb5,real,655.11,202297968.0,resistance,break,0
2026-04-23,QQQ,lb5,real,655.11,202297968.0,support,break,0
2026-04-23,QQQ,lb5,placebo,651.0709045223161,202297968.0,resistance,break,0
2026-04-23,QQQ,lb5,placebo,651.0709045223161,202297968.0,support,break,0
2026-04-23,QQQ,lb5,placebo,651.0709045223161,202297968.0,resistance,deflect,1
2026-04-23,SPY,lb1,real,711.3996,711399600.0,support,deflect,1
2026-04-23,SPY,lb1,real,711.3996,711399600.0,support,break,0
2026-04-23,SPY,lb1,real,711.3996,711399600.0,resistance,deflect,1
2026-04-23,SPY,lb1,real,711.3996,711399600.0,resistance,deflect,1
2026-04-23,SPY,lb1,placebo,707.2846598630233,711399600.0,resistance,deflect,1
2026-04-23,SPY,lb1,placebo,707.2846598630233,711399600.0,resistance,break,0
2026-04-23,SPY,lb1,placebo,707.2846598630233,711399600.0,support,deflect,1
2026-04-23,SPY,lb1,placebo,707.2846598630233,711399600.0,support,deflect,1
2026-04-23,SPY,lb1,placebo,707.9888615633985,711399600.0,support,break,0
2026-04-23,SPY,lb1,placebo,707.9888615633985,711399600.0,resistance,break,0
2026-04-23,SPY,lb1,placebo,707.9888615633985,711399600.0,support,break,0
2026-04-23,SPY,lb1,real,704.0327,704032700.0,support,deflect,1
2026-04-23,SPY,lb1,placebo,707.690302638765,704032700.0,support,break,0
2026-04-23,SPY,lb1,placebo,707.690302638765,704032700.0,resistance,deflect,1
2026-04-23,SPY,lb1,placebo,707.690302638765,704032700.0,resistance,break,0
2026-04-23,SPY,lb1,placebo,707.690302638765,704032700.0,resistance,break,0
2026-04-23,SPY,lb1,real,705.9,195059935.2,support,deflect,1
2026-04-23,SPY,lb1,real,705.9,195059935.2,support,break,0
2026-04-23,SPY,lb1,real,705.9,195059935.2,resistance,break,0
2026-04-23,SPY,lb1,placebo,708.3316472188114,195059935.2,resistance,break,0
2026-04-23,SPY,lb1,placebo,708.3316472188114,195059935.2,support,break,0
2026-04-23,SPY,lb1,placebo,708.3316472188114,195059935.2,resistance,deflect,1
2026-04-23,SPY,lb1,placebo,708.152525337473,195059935.2,support,break,0
2026-04-23,SPY,lb1,placebo,708.152525337473,195059935.2,resistance,break,0
2026-04-23,SPY,lb1,placebo,708.152525337473,195059935.2,support,break,0
2026-04-23,SPY,lb1,real,705.54,134564116.5,support,break,0
2026-04-23,SPY,lb1,real,705.54,134564116.5,resistance,break,0
2026-04-23,SPY,lb1,placebo,709.4598440204687,134564116.5,support,deflect,1
2026-04-23,SPY,lb1,placebo,709.4598440204687,134564116.5,support,break,0
2026-04-23,SPY,lb1,placebo,707.8338718292973,134564116.5,support,break,0
2026-04-23,SPY,lb1,placebo,707.8338718292973,134564116.5,resistance,break,0
2026-04-23,SPY,lb1,real,708.5279,89548007.1694,support,break,0
2026-04-23,SPY,lb1,real,708.5279,89548007.1694,resistance,deflect,1
2026-04-23,SPY,lb5,real,711.3996,711399600.0,support,deflect,1
2026-04-23,SPY,lb5,real,711.3996,711399600.0,support,break,0
2026-04-23,SPY,lb5,real,711.3996,711399600.0,resistance,deflect,1
2026-04-23,SPY,lb5,real,711.3996,711399600.0,resistance,deflect,1
2026-04-23,SPY,lb5,placebo,708.7323810322888,711399600.0,resistance,deflect,1
2026-04-23,SPY,lb5,placebo,708.7323810322888,711399600.0,resistance,deflect,1
2026-04-23,SPY,lb5,placebo,708.7323810322888,711399600.0,resistance,deflect,1
2026-04-23,SPY,lb5,real,706.184,706184000.0,support,deflect,1
2026-04-23,SPY,lb5,placebo,703.8742717801236,706184000.0,support,deflect,1
2026-04-23,SPY,lb5,placebo,709.4054807146968,706184000.0,support,deflect,1
2026-04-23,SPY,lb5,placebo,709.4054807146968,706184000.0,support,break,0
2026-04-23,SPY,lb5,placebo,709.4054807146968,706184000.0,resistance,deflect,1
2026-04-23,SPY,lb5,placebo,708.4255252580078,706184000.0,support,break,0
2026-04-23,SPY,lb5,placebo,708.4255252580078,706184000.0,resistance,deflect,1
2026-04-23,SPY,lb5,placebo,708.4255252580078,706184000.0,resistance,deflect,1
2026-04-23,SPY,lb5,real,704.0327,704032700.0,support,deflect,1
2026-04-23,SPY,lb5,placebo,708.9075334338615,704032700.0,support,break,0
2026-04-23,SPY,lb5,placebo,708.9075334338615,704032700.0,resistance,deflect,1
2026-04-23,SPY,lb5,placebo,708.2493393708506,704032700.0,support,break,0
2026-04-23,SPY,lb5,placebo,708.2493393708506,704032700.0,resistance,break,0
2026-04-23,SPY,lb5,placebo,708.2493393708506,704032700.0,support,break,0
2026-04-23,SPY,lb5,placebo,708.2493393708506,704032700.0,resistance,deflect,1
2026-04-23,SPY,lb5,placebo,708.3653736042612,704032700.0,support,break,0
2026-04-23,SPY,lb5,placebo,708.3653736042612,704032700.0,resistance,deflect,1
2026-04-23,SPY,lb5,real,708.53,516264716.26,support,break,0
2026-04-23,SPY,lb5,real,708.53,516264716.26,resistance,deflect,1
2026-04-23,SPY,lb5,placebo,705.7210301951802,516264716.26,support,deflect,1
2026-04-23,SPY,lb5,placebo,705.7210301951802,516264716.26,support,break,0
2026-04-23,SPY,lb5,placebo,705.7210301951802,516264716.26,resistance,break,0
2026-04-23,SPY,lb5,placebo,711.0336887868123,516264716.26,resistance,deflect,1
2026-04-23,SPY,lb5,placebo,711.0336887868123,516264716.26,resistance,break,0
2026-04-23,SPY,lb5,real,710.1986,355099300.0,resistance,break,0
2026-04-23,SPY,lb5,real,710.1986,355099300.0,support,deflect,1
2026-04-23,SPY,lb5,real,710.1986,355099300.0,support,deflect,1
2026-04-23,SPY,lb5,placebo,706.516891410291,355099300.0,support,deflect,1
2026-04-23,SPY,lb5,placebo,706.516891410291,355099300.0,resistance,break,0
2026-04-23,SPY,lb5,placebo,704.0355836151363,354767821.494,support,deflect,1
2026-04-23,SPY,lb5,real,709.65,212866614.0,support,deflect,1
2026-04-23,SPY,lb5,placebo,707.396701505914,212866614.0,support,break,0
2026-04-23,SPY,lb5,placebo,707.396701505914,212866614.0,resistance,deflect,1
2026-04-23,SPY,lb5,placebo,707.396701505914,212866614.0,resistance,break,0
2026-04-23,SPY,lb5,placebo,707.396701505914,212866614.0,support,deflect,1
2026-04-23,SPY,lb5,placebo,707.396701505914,212866614.0,support,deflect,1
2026-04-24,QQQ,lb1,placebo,658.0860234458012,208581340.0,resistance,break,0
2026-04-24,QQQ,lb1,placebo,658.0860234458012,208581340.0,support,deflect,1
2026-04-24,QQQ,lb1,placebo,659.023123243852,202297968.0,resistance,deflect,1
2026-04-24,QQQ,lb1,placebo,659.023123243852,202297968.0,resistance,deflect,1
2026-04-24,QQQ,lb1,placebo,659.023123243852,202297968.0,resistance,deflect,1
2026-04-24,QQQ,lb1,placebo,659.023123243852,202297968.0,resistance,break,0
2026-04-24,QQQ,lb1,placebo,658.3756007829467,202297968.0,support,deflect,1
2026-04-24,QQQ,lb1,placebo,658.3756007829467,202297968.0,support,deflect,1
2026-04-24,QQQ,lb1,placebo,658.379460173103,183526000.0,support,deflect,1
2026-04-24,QQQ,lb1,placebo,658.379460173103,183526000.0,support,deflect,1
2026-04-24,QQQ,lb1,placebo,659.51680005555,183526000.0,resistance,deflect,1
2026-04-24,QQQ,lb1,placebo,659.51680005555,183526000.0,resistance,deflect,1
2026-04-24,QQQ,lb1,placebo,659.51680005555,183526000.0,resistance,break,0
2026-04-24,QQQ,lb5,placebo,657.3226379759257,208581340.0,support,deflect,1
2026-04-24,QQQ,lb5,placebo,658.3830447552145,202297968.0,support,deflect,1
2026-04-24,QQQ,lb5,placebo,658.3830447552145,202297968.0,support,deflect,1
2026-04-24,QQQ,lb5,placebo,658.102676090677,183526000.0,resistance,break,0
2026-04-24,QQQ,lb5,placebo,658.102676090677,183526000.0,support,deflect,1
2026-04-24,SPY,lb1,real,711.3996,711399600.0,support,deflect,1
2026-04-24,SPY,lb1,real,711.3996,711399600.0,support,deflect,1
2026-04-24,SPY,lb1,placebo,711.5980585709706,621310650.0,support,deflect,1
2026-04-24,SPY,lb5,real,711.3996,711399600.0,support,deflect,1
2026-04-24,SPY,lb5,real,711.3996,711399600.0,support,deflect,1
2026-04-24,SPY,lb5,real,710.2124,250278849.76,resistance,deflect,1
2026-04-24,SPY,lb5,real,710.2124,250278849.76,resistance,break,0
2026-04-24,SPY,lb5,real,709.65,212866614.0,support,deflect,1
2026-04-24,SPY,lb5,real,709.65,212866614.0,support,deflect,1
2026-04-24,SPY,lb5,real,709.65,212866614.0,support,deflect,1
2026-04-24,SPY,lb5,placebo,712.7611711215355,212866614.0,support,deflect,1
2026-04-24,SPY,lb5,placebo,712.7611711215355,212866614.0,support,deflect,1
2026-04-24,SPY,lb5,placebo,714.180217418294,212866614.0,resistance,deflect,1
2026-04-24,SPY,lb5,placebo,714.180217418294,212866614.0,resistance,deflect,1
2026-04-24,SPY,lb5,placebo,712.3361726286447,212866614.0,resistance,break,0
2026-04-27,QQQ,lb1,placebo,661.8345764504239,276950016.0,support,deflect,1
2026-04-27,QQQ,lb1,placebo,661.8345764504239,276950016.0,support,deflect,1
2026-04-27,QQQ,lb1,placebo,661.8345764504239,276950016.0,support,deflect,1
2026-04-27,QQQ,lb1,placebo,661.8345764504239,276950016.0,support,deflect,1
2026-04-27,QQQ,lb1,real,662.65,225963650.0,support,break,0
2026-04-27,QQQ,lb1,real,662.65,225963650.0,resistance,deflect,1
2026-04-27,QQQ,lb1,real,662.65,225963650.0,resistance,deflect,1
2026-04-27,QQQ,lb1,real,662.65,225963650.0,support,deflect,1
2026-04-27,QQQ,lb1,real,662.65,225963650.0,support,deflect,1
2026-04-27,QQQ,lb1,placebo,661.0985184057408,141937544.0,support,deflect,1
2026-04-27,QQQ,lb5,placebo,661.5164918892741,276950016.0,support,deflect,1
2026-04-27,QQQ,lb5,placebo,663.6623495636619,276950016.0,resistance,deflect,1
2026-04-27,QQQ,lb5,real,662.65,225963650.0,support,break,0
2026-04-27,QQQ,lb5,real,662.65,225963650.0,resistance,deflect,1
2026-04-27,QQQ,lb5,real,662.65,225963650.0,resistance,deflect,1
2026-04-27,QQQ,lb5,real,662.65,225963650.0,support,deflect,1
2026-04-27,QQQ,lb5,real,662.65,225963650.0,support,deflect,1
2026-04-27,QQQ,lb5,placebo,661.7525097380006,141937544.0,support,deflect,1
2026-04-27,QQQ,lb5,placebo,661.7525097380006,141937544.0,support,deflect,1
2026-04-27,QQQ,lb5,placebo,661.7525097380006,141937544.0,support,deflect,1
2026-04-27,QQQ,lb5,placebo,661.7525097380006,141937544.0,resistance,break,0
2026-04-27,SPY,lb1,real,714.142,428485200.00000006,resistance,deflect,1
2026-04-27,SPY,lb1,real,714.142,428485200.00000006,resistance,deflect,1
2026-04-27,SPY,lb1,real,714.142,428485200.00000006,resistance,deflect,1
2026-04-27,SPY,lb1,placebo,714.3750268259416,99287475.738,resistance,deflect,1
2026-04-27,SPY,lb1,placebo,714.3750268259416,99287475.738,resistance,deflect,1
2026-04-27,SPY,lb1,placebo,714.4776031658548,89877417.8037,resistance,deflect,1
2026-04-27,SPY,lb1,placebo,714.4776031658548,89877417.8037,resistance,deflect,1
2026-04-27,SPY,lb1,placebo,714.0067526868302,89877417.8037,resistance,deflect,1
2026-04-27,SPY,lb5,placebo,712.6196536382253,621310650.0,support,deflect,1
2026-04-27,SPY,lb5,real,714.142,428485200.00000006,resistance,deflect,1
2026-04-27,SPY,lb5,real,714.142,428485200.00000006,resistance,deflect,1
2026-04-27,SPY,lb5,real,714.142,428485200.00000006,resistance,deflect,1
2026-04-27,SPY,lb5,placebo,713.5088576991235,250278849.76,support,deflect,1
2026-04-27,SPY,lb5,placebo,713.5088576991235,250278849.76,support,deflect,1
2026-04-27,SPY,lb5,placebo,713.3710831935784,212866614.0,support,deflect,1
2026-04-27,SPY,lb5,placebo,713.3710831935784,212866614.0,resistance,deflect,1
2026-04-28,QQQ,lb1,placebo,658.526238872128,48803226.78,resistance,deflect,1
2026-04-28,QQQ,lb1,placebo,658.526238872128,48803226.78,support,break,0
2026-04-28,QQQ,lb1,placebo,657.9619913824266,48803226.78,resistance,break,0
2026-04-28,QQQ,lb1,placebo,657.9619913824266,48803226.78,support,deflect,1
2026-04-28,QQQ,lb1,placebo,657.9619913824266,48803226.78,support,deflect,1
2026-04-28,QQQ,lb1,placebo,657.9619913824266,48803226.78,support,break,0
2026-04-28,QQQ,lb1,placebo,657.9619913824266,48803226.78,resistance,deflect,1
2026-04-28,QQQ,lb1,placebo,657.9619913824266,48803226.78,resistance,break,0
2026-04-28,QQQ,lb5,real,659.4048,276950016.0,resistance,deflect,1
2026-04-28,QQQ,lb5,placebo,655.2680174983125,276950016.0,support,deflect,1
2026-04-28,QQQ,lb5,placebo,655.2680174983125,276950016.0,support,break,0
2026-04-28,QQQ,lb5,placebo,655.2680174983125,276950016.0,support,break,0
